system_number,a,total_mass,r
10,0.1757457648280783,1.3728109907218826,1.0756198298169812
11,26.30884722560712,0.1848083618465716,1.0503368091363956
11,28.047049321625117,0.8593243272686127,1.8926453864824944
11,31.314650765659835,0.1225767122878479,0.8716911272792283
11,0.0524084156673101,7.327753562797012,2.3042626805085495
11,1.6276820605450402,587.4942072414494,13.611345160006277
11,2.230443821119959,2.399241714867617,4.276801022225702
11,0.9987600169492962,2966.4807494908237,13.374803256882744
11,25.49008847443778,0.7533132228558497,1.8786151796703752
11,11.995113677104031,1.2240424326770765,2.0279730881494196
11,0.1958387302489621,75.0942846571306,10.191853960822469
11,3.803758181227511,0.321611982892057,1.302794754820275
11,23.462851579279565,0.4993332113147771,1.725764139080203
11,7.871369862409842,1.9411561756053404,2.0311308104536168
11,24.073328621744665,0.1817506400543109,1.217866612751529
11,13.965427279080751,1.104824760353021,2.086925092858255
11,18.866082888827208,0.8001259239646978,1.4971785964589457
11,16.933572137959263,0.2905532460285132,1.1519909596358462
11,18.994464571433973,0.3748639408463453,1.400680555379057
12,2.524423293189736,6.201034849060874,1.9397017328394264
12,4.909751495762446,3.4292029377687263,2.520304188108614
12,11.17475480525284,0.1469675905861054,0.7149386388654818
12,0.2138554290768447,3.2285619438787054,1.3871969464824905
12,0.7319245420925301,5.756158898393302,1.857720910469308
12,11.328107371175346,0.5034750383797238,1.8146654678449128
12,1.877524603786927,5.614620376103191,2.05845341227436
12,11.754202507470534,0.425113999637927,1.4941528386689669
12,9.58940833767809,1.7904664829146864,2.7748986347888844
13,17.81723678436168,0.1174121338311835,0.7246480850987277
13,23.34772689652195,0.110303675582711,0.6865360152220946
13,7.84961202142326,1.0118307209775967,1.8461852369486664
13,19.334215195585525,0.1111348036207287,0.6927642689907365
13,5.231393254134842,0.2902937573206608,1.3082603973316542
13,3.81868810724954,7.690900822810589,3.005348063958553
13,20.541679263092277,0.8054137603077619,1.913060049957619
13,1.1571020691812013,19.80530683865128,2.8281749310249484
13,9.121248128815386,7.264068854491967,3.5457488092230385
13,14.023548662622783,0.1332625298936411,0.8066978185302133
13,20.092452382190057,0.1629625793618465,0.8244743475328739
13,14.334116085763618,0.5850682783887757,1.6327094067744463
13,24.575433490729573,0.5324164362072866,1.3995424736587592
13,0.1487640698559784,6.306771671418872,1.665199047728763
13,0.4788817274846738,22.604702186014936,2.607962402172334
13,20.930464585463785,0.1282782222222222,0.753932458370735
14,2.7332757449396823,1.820539286716452,2.666088618734892
14,7.686893049081988,0.1373658182394207,0.6989681385000703
14,0.1246149785201742,0.7266673843856075,0.8822182036484008
14,0.5807047270230947,1.439609303462322,1.1151890190927556
14,6.166710396192735,0.1035869259560986,0.6395562666350569
14,1.2839839386713563,2.0096824792939576,1.9849391907518392
14,5.455579862394071,0.7023703973297126,1.422227465408882
14,0.0572961453021735,0.2515177644715999,0.6326829016455722
14,2.0202185658325256,1.8542022027608056,2.6640187059551006
14,8.299366142090157,0.1578593547861507,0.7307407049317196
14,0.3155699704352988,1.0934579886852231,1.1857452605179717
14,4.110370506072975,0.8596366579316588,1.8563515542049824
15,79.29543449889117,7666.835978275606,13.091137902997952
16,0.0389056832848956,3.7283981289884585,2.425949784881486
16,26.66538311571131,0.1596211033718035,1.9793265469533765
16,2.4861947099720454,2.259254343516633,5.8961360050290335
16,0.1759373892804845,9.630871030097303,13.458188895369643
16,1.049758273261726,2.044570672550351,6.5164044572155
16,0.0844558567003559,0.950527031364562,3.435635082517654
16,0.0471167125645782,2.9882607770988914,2.1416280870820836
16,0.0845053994368923,8.705836946367956,8.353780726196822
16,0.134190020674348,1.6351662471147317,6.927516336129336
16,1.179511259292838,2.163834055216112,6.3648910161230505
16,0.2797375879401912,7.013965570038469,13.067805095652169
16,1.3598362594889977,1.9987481054537224,5.991691330221307
16,3.5756204749746185,2.7676929748811947,5.63757207473865
16,0.5941820534893832,3.829383776420004,10.058359174440428
16,0.0296836227527615,3.559894706042091,1.43419348239208
16,14.556279841458355,0.521468229237384,1.8436434612588288
16,1.8688805518484728,2.544446666666666,5.183237889907386
16,0.6737856572305433,4.600802905634759,7.66410163269188
16,10.24259950166229,2.557588039828015,3.569918626187412
16,0.134244614791862,2.9117884756732293,8.4215685181918
16,0.05322885354512,3.677613539262276,2.201706839824203
16,12.86047794328319,0.8961232528173795,2.287133215262908
16,16.984364968778397,0.5583812706042091,2.1946691812588237
17,0.0591157695390875,0.5762603056347589,0.8210234979293671
17,0.2090973002165325,1.701593976012672,1.1448854111630735
17,4.673525979523128,1.7181949318850418,1.9876233669251293
17,1.2842538590288766,4.211101337859244,1.8214283125537591
17,1.757140724378234,3.489727131025119,3.5131722018584144
17,6.904747759317095,0.7566384051595383,1.5675065931376486
17,0.9367890230678484,2.2695799796334013,1.3301233040213458
17,8.444928120442892,0.2750290637700837,0.883900425781816
17,0.6495603001427405,1.4010191726634986,1.092441826721706
17,0.4053726933988181,1.9569417470015844,1.2024207049945042
17,9.70582801810504,0.127881142385155,0.6840810151775157
17,0.1124588416986291,0.6563063956098665,0.8553603952101624
17,2.530303736695546,1.3876847558271104,3.910892600163236
17,3.3265011862809284,2.7062163661461867,4.447252381039077
18,8.746025229328177,0.4673608577506223,1.2014656454873622
18,7.752416290875638,0.5059738237157728,1.191203609072355
18,5.337254038204867,1.2878718737270876,2.1608698822727974
18,2.1257723267467203,2.9229212944104996,3.080523400025108
18,0.1347736046885283,0.8042619697216564,0.9106549181246236
18,0.3966946989003996,2.863579668703326,1.3423598707016091
18,0.9704668330640864,1.576060174700158,1.3355516912446956
18,3.3228535111715596,3.677728865354152,2.5601008029634196
18,9.31676317465192,0.1505458801538809,0.7201259439780179
18,1.4928017878115576,3.630591400769404,2.6419872527515222
18,9.980976269915343,0.1064409816700611,0.6450371142413971
19,3.3597182915305988,1.2460578135324731,2.0113677778747365
19,1.5434048043148154,9.600229297578638,3.464322103154914
19,12.953084927745428,0.2066161957456437,0.8181187412751442
19,14.972727250117396,0.8134023476804708,1.7826923512603978
19,4.617767974228196,3.978801881421135,3.361286432315176
19,0.4773491118940867,3.954651117447386,1.8651427922461103
19,7.40870416794599,0.1455024591083956,0.7127819392189595
20,0.583924209838,1543.425991400762,13.702396186218795
20,26.51026341651078,0.2783350517311608,1.2868211012211546
20,22.38472726663783,0.7715566503281285,1.5316199880897774
20,1.2319561147084517,23.951376863543786,11.04204959485794
20,0.0366478639991053,11.821924643584522,2.171725197928106
20,39.9376961197881,0.1092040067888662,1.5899880273803166
20,7.856719057439254,4.097006024439919,3.4659520220059643
20,18.424031549107667,0.8474347073093459,1.8211771760037652
20,25.58216941922586,0.315834115682281,1.4608586181509946
20,14.695457338290495,0.5809214201855623,1.5570321342520734
20,34.435043107114936,0.1295247842498303,1.3305043852205234
20,0.0505829679911895,20.774083018782527,4.512986194744933
20,32.348272721912956,0.1512625923059515,0.9447817718869876
20,31.818373756684263,0.1085287340122199,0.8669072565386824
20,15.932090605752006,0.2431319372256166,1.1161953158424016
21,4.237309779892593,0.6528740590631364,1.1949217317030272
21,0.3587209249005396,1.0306644820095043,0.9967625267034996
21,0.981546518699178,2.014376141208418,1.5794381602009064
21,2.997024536997383,0.1311770280606472,0.684691351055714
21,0.1670144363071828,0.3168768215885947,0.6855609253869049
21,6.445755741923693,0.147974648427246,0.7045149908064575
21,6.157090670668519,0.2733368009051821,0.8668147579425521
21,1.9559880215347245,1.8654501475446932,1.6110728371809686
21,2.876263429137943,1.186213974202308,1.41310126641971
22,1.0258331688191185,2.4440496524100475,6.219340777623599
22,22.025432168432875,0.1657863782303688,0.7924613610572824
22,11.43057309918865,0.8144233086671193,1.5654300596892123
22,0.8984452811648357,2.691899126951799,6.5965642590613704
22,0.0456845755521324,12.115784127630684,3.566176714035464
22,6.769454855462781,4.406640377460963,3.507332098816506
22,8.704789919341744,2.1599541774157047,2.3611095370145887
22,0.1137970126241084,6.926168006336274,9.921334673947571
22,17.44770791432085,0.3252350425888209,1.0503634376901534
22,2.5491294565401734,3.511283107942974,6.000292476521731
22,1.2461328839270402,3.45345352432677,6.682990579896397
22,20.63574035722415,0.1661380577958814,0.8488259411269788
22,0.0718309065206872,5.672519575469564,2.3533394529524405
22,1.6722911249816197,3.120904286942748,6.034007951109712
22,0.6214131572720127,4.292442640868973,8.130752393300885
22,15.152368798767323,0.5709184170626839,1.8594456507612545
22,14.142888663301656,0.4558821007467752,1.2524812639146077
22,22.73935601290434,0.2231628893414799,0.908922075929678
23,7.759758444624323,0.4665482639058609,1.2208930438298482
23,11.609045559665391,0.1274076152523195,0.5513442504705685
23,3.3996196009060817,2.360527756053406,2.219204144931715
23,8.282378660886351,0.9915588745870106,1.9921412438863573
23,4.507190934455951,0.1831683408010862,0.7869416310494377
23,9.451189713164554,0.1784337596288753,0.699234424037661
23,11.20027472997754,0.2767334693822131,0.9348788786928218
23,0.7308945544103755,5.297747085313419,2.5630608029257496
23,11.56117094893978,0.613090778320887,1.5381383169172722
23,7.036229375722323,0.593796693143245,1.4045438838612383
23,2.141248393958974,0.1468609064494229,0.7144580456499733
23,2.3017104960860375,3.265544010862187,2.196258141735991
24,2.569214771384047,0.2504402906992533,0.7063723913438944
24,2.826626585503897,1.002910602851324,1.4205106923622597
24,4.105204416444071,0.3475363481330618,0.9065294223851736
24,4.882498340316671,0.1092262918307309,0.634635819355197
24,0.2339098315892957,0.4732552913328807,0.7737983806291004
24,0.0764883177848309,0.4357823032812854,0.753624384070309
24,1.1701288516672514,1.0018542638606018,1.2110519248406748
24,1.7909872771011284,0.2275564333559629,0.7856178676270578
24,2.031022780691482,0.1733590715093912,0.7188954309904168
24,0.4515201838642106,0.9164687258655804,0.959963537407624
24,5.233735330775359,0.160501852636343,0.7204137298565321
24,0.9036329024176656,0.7138822718262049,1.0029947192089088
25,13.17008029363778,3.645834549445576,3.3966726719133504
25,31.558034121746793,0.1525971542430414,0.9108690687019302
25,15.396911242273198,0.247291578320887,1.0240616419827335
25,14.317141805555435,0.2610054009957003,1.1457356621189718
25,16.352566318227613,1.7977751364562111,2.2391920558154044
25,23.116317443512383,0.5273822272459833,1.71268730855438
25,8.343814494405754,1.2114604860828242,2.5195561647653357
25,2.252386776067921,25.646070278343515,11.141360859042532
25,0.0456370079645627,15.881513102511883,2.5983234941139526
25,0.6330392141146771,671.3583810364336,13.632590773504935
25,15.310311710895892,0.201353655125594,0.9047127782351272
25,0.3279466638913288,1.5074086426793392,4.101585587348918
26,0.4702769185059416,3.1582746417741574,1.5295299888745812
26,1.739337481649311,5.72359733152297,3.2239175448375375
26,10.690503282775708,1.2628114039375424,2.201515401506828
26,0.9969482503050052,7.507440916044353,1.9978964003829809
26,3.341495417152859,4.186496971260466,1.9150308771370212
26,0.2017706676384644,2.560824672097759,1.292084420587034
26,4.505098876671971,4.203440704684317,3.089077977215506
27,0.9840852101684804,2.6786530300973075,3.655290016411859
27,15.225472312268623,0.234476278931885,1.252075495476373
27,0.5705619420494911,9.60911380764879,2.9911604198901216
27,17.431947725680022,0.3682224082371577,2.198145481161505
27,19.30798621738368,0.4104301875084861,2.2549366791649583
27,27.344216313629737,0.1012729324281511,0.7645943607295519
27,11.795593629208362,0.3004048448970355,1.317393665848373
27,11.671071237671145,1.6595257583163612,2.4717778288808656
27,32.08488785730284,0.5211137590405069,2.2860273391681
27,28.292756853002462,0.2779081851550125,1.187320867443097
27,24.515240950979972,0.2020049224711473,1.0649499489913632
27,23.227686843044776,0.2509683801765105,1.6938947088996978
27,1.5028163431140191,3.211150504639059,1.7481297677287648
27,23.082932925636378,0.1817052697895451,0.9714159476038244
27,0.0415979233349039,23.725713808553973,2.615459916672418
27,5.031655089788729,0.7980135760579316,2.5844757484413727
27,2.14002750187872,5.4136208010862195,2.088598663236536
27,18.879486899764007,0.1857204381986874,1.0925702564721322
27,14.075876609221082,1.7445515949309796,2.894069997287702
27,5.7300830655545045,3.1012309359583616,3.122001440288801
27,20.227352556424517,0.4535743786377008,1.3483376612086002
28,0.7101955232797315,5.227929689522516,2.6030250665766737
28,15.98482458297332,0.2098745829373161,1.0453801726083778
28,19.46633215990899,0.4645863300294184,1.3488592352409294
28,0.0661380901658055,4.6617043842498305,3.101772828824358
28,0.1379812866134047,6.8601880787508485,10.59763036630356
28,17.890874338140552,0.2214660954514596,0.7856397046121402
28,22.181001901575172,0.1104601509843856,0.7155208873985197
28,0.0545653423437325,4.267552709662819,2.9642928487709845
28,1.1544128663602622,6.809617637474542,7.607135267505884
28,8.904467279101945,4.480267535188958,2.7453257911285474
28,4.694083329968148,5.920857560534057,3.0958800970773734
28,13.304834456860023,0.3725969279474995,1.1663360409606016
28,1.1578312241744129,0.1548269987327449,4.575179746156013
28,0.0867891966819526,7.864673337859243,8.389259991800344
28,0.9031594067063968,8.264404174700157,2.6954730538753644
28,17.362975523764177,0.1286626191898619,0.5892222179921499
28,15.760783685703686,0.3292321269065399,1.0435101815790229
28,0.6109123952996157,2.6544021434713736,5.920181824724532
29,0.0685233150605867,0.2483531384928716,0.6317532363302375
29,2.4500597846590164,0.2584443815795428,0.8274490476239174
29,0.9438583162372576,0.5242009775062231,0.9005954405060347
29,0.6995308289434785,0.2133013682281059,0.692272050329929
29,5.145547779628859,0.1797154195971939,0.7383320646046106
29,1.4362313212404147,0.5987647971486761,0.9019708563654038
29,3.1540391791153946,0.3852045603530209,0.9238856062570944
29,0.3680977121022318,0.8285491145508034,0.9279588099356418
29,1.918065661412524,0.4210634132156597,0.9242368832258608
29,3.725448975110428,0.1412009959266802,0.6746184188918493
29,4.672945035708072,0.2751307467752885,0.8256201720690625
29,0.1795920649178366,0.2844030345779588,0.6592026744523595
30,16.703375776441618,0.1121791098891151,0.9674541282592954
30,0.2613261893438668,3.2055522380629093,1.9021017211866216
30,7.786064728656613,0.1237205710794297,1.149716816060273
30,8.160199646087705,0.7900511145960624,2.751976757758593
30,10.045052602582432,1.3642041434713734,2.2454221050196135
30,0.0907602011769756,2.371141057252772,1.2581459753445232
30,0.4938840589675565,2.852434147092102,3.318186552660484
30,5.649942621324582,0.3570865788187372,2.830543334967821
30,6.311971051819566,0.1450737421136003,1.3179099657887277
30,0.7949597562379696,7.08089371215207,2.054590308221622
30,12.724723704634783,0.6808273033265445,1.5395495292732668
30,2.339173721580089,2.659609221543336,4.842880872478416
30,1.4211874866273468,7.310050557592216,4.388491702432893
30,16.5204499800922,0.1123417466847703,1.1554570479987416
30,16.071708135771654,0.2645882315908577,2.079338255438699
30,16.44606837019626,0.4758507785471826,2.085859614063718
30,15.089491056498488,0.2609241826205024,1.5209000033903577
30,5.194270054285683,2.342967383118352,4.233966979249716
31,11.29806910567526,0.8652142398280154,1.7563511794066802
31,15.390224737973906,0.1223586729576827,0.8979928332148703
31,1.1714402505735722,7.035071345100702,2.3804618637074153
31,5.817145231823951,4.006018439013351,3.3205802049160185
31,2.0832144170091915,3.1251923570943654,5.361549777849626
31,0.2303980267273246,10.704601855623446,2.6307390733511187
31,0.1125679799298857,5.041116524100476,2.5467961765499836
31,0.0613937513455447,3.017146812400996,1.3603602344121717
31,14.38426886831002,0.187117664313193,1.1401326687866824
31,0.0270522572939434,1.315994236252546,1.0564963313872149
31,0.0418636223740502,1.3933211310251188,1.0780532173059092
31,0.1572063565772057,8.683068595157275,4.125269626777586
31,14.628968323657803,0.1019883342837745,0.6713080845644288
31,17.635454074224352,0.2448446447159991,1.411892601638673
31,19.656979538623787,0.2292485261823942,1.143558472064031
31,22.286318844628457,0.1085048786150712,0.8256100166366312
31,19.7731863029925,0.1477358443991853,1.110438969869718
31,3.709110442850656,3.849748683865129,3.6253423755768313
32,3.5508276050847334,1.6796891201629327,1.410473534252079
32,1.4498423477904263,1.886584028965829,1.4867802191555417
32,5.533313625110942,0.4610650833672776,1.5142608193062244
32,9.52823662407874,0.3718494888436297,1.0975067504573788
32,5.748423748817444,1.5933900954967184,4.355785150419085
32,0.7524220180217859,3.371149303462322,1.6467017972249165
32,2.4054928233978785,1.8599822104548536,1.3309812977931204
32,0.2575636855740664,1.7255598981670062,1.156114626275306
33,20.8299110016653,0.3888321410726408,1.2015357796892157
33,0.0352836581100568,7.574386362072866,3.1269520172217806
33,0.0561317744847798,12.02896448517764,3.03421563808507
33,3.906810753500886,4.283904009051821,5.445041122605554
33,0.6867463247301698,3.922024435845213,6.433874455991208
33,13.93558002798707,0.6749698281059063,1.557266326378902
33,20.37540872289009,0.6094351712604662,2.9404012121048417
33,28.35976590685676,0.2128036656257071,1.3918260282341823
33,20.93580398816405,0.2345776018556234,1.0074724794066785
33,9.371460399942327,0.4151967759221543,1.3974652669219871
33,0.0890865449490372,5.829968597420231,7.929589323603823
33,24.346422218591933,0.2362950904276985,2.540234532839425
33,12.622648006037682,0.5904038855397148,1.435122844727668
33,31.38287091085521,0.1086470907897714,2.623016904975667
33,2.2365627826149073,3.716334499660557,6.9481682215288005
33,1.3424706497665608,1.584541893641095,5.288827792271224
33,19.26916728964193,0.1906767095270423,2.00781001008318
34,7.356723047505489,0.3475813883231501,1.0276507289034618
34,2.2769013249667065,2.079935873727088,1.616899923315016
34,6.778475035769012,0.336644463905861,0.9247333323817236
34,0.5201288083588749,0.6097422207286715,0.8449394964118595
34,0.730900464856144,1.2525903914912877,1.0989941341673173
34,4.2153377227497275,2.065166832315003,1.6002667837890383
34,5.965957155289071,0.1593706467073998,0.7319923255087075
34,0.162395597952226,0.9290630652636344,0.9555016443716784
35,18.56893847805627,4960.024677528848,13.57091195102809
36,0.0592496316350296,2.2430643806291015,1.237123893574
36,0.238588714472839,2.804940701968771,1.3392985408444509
36,2.0057506746573814,3.0758090844082373,2.128562365813841
36,5.336017244925338,1.5475452233537,2.2111965023010476
36,0.713406685467091,6.563454644489701,2.1386603443038736
36,23.113305216328794,0.1180164805612129,0.9502876770409612
36,1.0350869667449014,4.542638946367957,1.987738387016162
36,0.4958519673881332,10.58911772799276,2.3374592742175393
36,0.3309395496161751,4.731059775514821,1.6523254380662356
36,11.191471066001077,0.6963952854944557,1.6099865986626898
36,18.61273578126944,0.2291758497397601,1.0587697567885697
36,18.65732214399384,0.2178544783435166,0.920538398171706
36,0.1328050062159075,3.984361739307535,1.4702419010704724
36,3.4072661776144866,3.4982791658746324,6.516600496336522
36,9.046297375994428,0.9900278381986874,1.624106352823727
36,1.3263747358051745,3.30989784566644,1.8248945131313752
36,9.535262053939958,2.4760597945236476,3.0254783753256915
37,17.47037162362844,0.4780114673908124,1.2170418345377412
37,0.3322889113856732,5.951412473410275,1.8040094455375897
37,11.74016544878898,0.9364397141887304,1.6537605521582153
37,1.1282109902024628,7.206598952251642,2.228384992490972
37,2.8025033661193675,3.6276960457116982,5.0375400890472415
37,0.6252823490882758,17.355749640190087,3.884711446504471
37,11.104281490122332,0.13064284720525,0.7180732449367412
37,1.5996629473303694,3.670448618239422,4.44140374967823
37,4.712868846780646,2.0057485892735913,10.192352643051322
37,20.638852591950357,0.1025222750848608,0.6440276305936201
37,11.44964853786719,1.221119671418873,1.874792921776795
37,6.74285794951165,4.833892840914234,2.8915659257447803
37,20.74433054714725,0.1145290915591762,0.7151627765531259
37,15.872233091270164,0.1306320347589952,0.7108160831517792
37,11.076106365141184,0.2870719284000905,0.9890329297133864
37,0.1993692465221566,4.122407371350985,1.486537723139222
38,45.77072204934172,0.1604197240552161,1.2573255735049391
38,26.32147317786237,0.8227065927132835,2.311480331489554
38,0.7884129524749566,2886.370324960385,13.455050249568355
38,27.147958511774203,0.2106788548992984,1.3475650628409914
38,27.04803297534334,0.1913534426340801,1.4994559942614951
38,25.53353075087466,0.2452754821905408,1.3790904426808943
38,31.311175503553933,0.3522506947273138,1.61715756831894
38,17.751209804575875,1.168343531115637,2.186964069521262
38,0.4950291853335244,1183.4049386738943,13.765901864385494
38,22.808220206674157,0.3256862046616881,1.7772331049882248
38,12.198540019614272,1.7323355311156372,2.4890805536587655
39,11.959056957689327,1.9706093392170176,3.4300205310689
39,5.741171001811861,2.997227205702647,4.759901339073926
39,0.1059807631189017,24.854867273138716,3.0209637525914212
39,14.910561561551988,0.1157788042996153,0.8495941743418589
39,14.112625380830682,0.6753176968092328,1.747896248890283
39,24.58231400966154,0.4350622603756506,2.3254122382043607
39,13.343679386562856,0.6360647560534057,1.9124009006749267
39,31.087993671075367,0.2371770999773704,1.4435654316245448
39,4.058463591229092,1.1215580461642904,2.818091428234179
39,2.194026974544297,1.2445439710341706,9.9528777837137
39,19.00544239938691,0.4448732900656258,1.7113528510688985
39,27.91910467197958,0.8553633011088481,1.697504544322704
39,0.0478936341603696,21.484152668024443,2.8996996977240586
39,0.202125024364215,9.749392644942295,10.48964209866582
39,12.504223074373748,0.73524097411179,1.7752439868089769
40,5.816163457778091,0.1569846268839103,0.722980809966404
40,1.487216866594178,0.5420451146413214,1.0156748258031678
40,7.711919836614051,0.1301233996831862,0.6852459162166039
40,5.79608354334152,0.196018928173795,0.7615339398116432
40,0.0774664525562145,0.4450718949988685,0.7581788766956477
40,3.6505155235943416,0.1492205202987101,0.7018474448551157
40,0.553830470154027,0.5614413329260013,0.8269817069671926
40,4.704327802611084,0.2750214420457116,0.8493394581422055
40,4.5647916787311225,0.1399132945915365,0.6916939986275253
40,0.9067879303713547,1.164137179452365,1.1458187010139622
40,3.5162033937104593,0.732285855532926,1.5869531801977692
40,4.179819843974641,0.1186921934374292,0.5881641229263755
